SiPM 18002  (-241.025,163.275,-22.8)
SiPM 18003  (-241.025,178.825,-22.8)
SiPM 18004  (-241.025,194.375,-22.8)
SiPM 18005  (-241.025,209.925,-22.8)
SiPM 18006  (-241.025,225.475,-22.8)
SiPM 18007  (-241.025,241.025,-22.8)
SiPM 18008  (-225.475,132.175,-22.8)
SiPM 18009  (-225.475,147.725,-22.8)
SiPM 18010  (-225.475,163.275,-22.8)
SiPM 18011  (-225.475,178.825,-22.8)
SiPM 18012  (-225.475,194.375,-22.8)
SiPM 18013  (-225.475,209.925,-22.8)
SiPM 18014  (-225.475,225.475,-22.8)
SiPM 18015  (-225.475,241.025,-22.8)
SiPM 18016  (-209.925,132.175,-22.8)
SiPM 18017  (-209.925,147.725,-22.8)
SiPM 18018  (-209.925,163.275,-22.8)
SiPM 18019  (-209.925,178.825,-22.8)
SiPM 18020  (-209.925,194.375,-22.8)
SiPM 18021  (-209.925,209.925,-22.8)
SiPM 18022  (-209.925,225.475,-22.8)
SiPM 18023  (-209.925,241.025,-22.8)
SiPM 18024  (-194.375,132.175,-22.8)
SiPM 18025  (-194.375,147.725,-22.8)
SiPM 18026  (-194.375,163.275,-22.8)
SiPM 18027  (-194.375,178.825,-22.8)
SiPM 18028  (-194.375,194.375,-22.8)
SiPM 18029  (-194.375,209.925,-22.8)
SiPM 18030  (-194.375,225.475,-22.8)
SiPM 18031  (-194.375,241.025,-22.8)
SiPM 18032  (-178.825,132.175,-22.8)
SiPM 18033  (-178.825,147.725,-22.8)
SiPM 18034  (-178.825,163.275,-22.8)
SiPM 18035  (-178.825,178.825,-22.8)
SiPM 18036  (-178.825,194.375,-22.8)
SiPM 18037  (-178.825,209.925,-22.8)
SiPM 18038  (-178.825,225.475,-22.8)
SiPM 18039  (-178.825,241.025,-22.8)
SiPM 18040  (-163.275,132.175,-22.8)
SiPM 18041  (-163.275,147.725,-22.8)
SiPM 18042  (-163.275,163.275,-22.8)
SiPM 18043  (-163.275,178.825,-22.8)
SiPM 18044  (-163.275,194.375,-22.8)
SiPM 18045  (-163.275,209.925,-22.8)
SiPM 18046  (-163.275,225.475,-22.8)
SiPM 18047  (-163.275,241.025,-22.8)
SiPM 18048  (-147.725,132.175,-22.8)
SiPM 18049  (-147.725,147.725,-22.8)
SiPM 18050  (-147.725,163.275,-22.8)
SiPM 18051  (-147.725,178.825,-22.8)
SiPM 18052  (-147.725,194.375,-22.8)
SiPM 18053  (-147.725,209.925,-22.8)
SiPM 18054  (-147.725,225.475,-22.8)
SiPM 18055  (-147.725,241.025,-22.8)
SiPM 18056  (-132.175,132.175,-22.8)
SiPM 18057  (-132.175,147.725,-22.8)
SiPM 18058  (-132.175,163.275,-22.8)
SiPM 18059  (-132.175,178.825,-22.8)
SiPM 18060  (-132.175,194.375,-22.8)
SiPM 18061  (-132.175,209.925,-22.8)
SiPM 18062  (-132.175,225.475,-22.8)
SiPM 18063  (-132.175,241.025,-22.8)
SiPM 19000  (-241.025,256.575,-22.8)
SiPM 19001  (-241.025,272.125,-22.8)
SiPM 19002  (-241.025,287.675,-22.8)
SiPM 19003  (-241.025,303.225,-22.8)
SiPM 19004  (-241.025,318.775,-22.8)
SiPM 19005  (-241.025,334.325,-22.8)
SiPM 19006  (-241.025,349.875,-22.8)
SiPM 19007  (-241.025,365.425,-22.8)
SiPM 19008  (-225.475,256.575,-22.8)
SiPM 19009  (-225.475,272.125,-22.8)
SiPM 19010  (-225.475,287.675,-22.8)
SiPM 19011  (-225.475,303.225,-22.8)
SiPM 19012  (-225.475,318.775,-22.8)
SiPM 19013  (-225.475,334.325,-22.8)
SiPM 19014  (-225.475,349.875,-22.8)
SiPM 19015  (-225.475,365.425,-22.8)
SiPM 19016  (-209.925,256.575,-22.8)
SiPM 19017  (-209.925,272.125,-22.8)
SiPM 19018  (-209.925,287.675,-22.8)
SiPM 19019  (-209.925,303.225,-22.8)
SiPM 19020  (-209.925,318.775,-22.8)
SiPM 19021  (-209.925,334.325,-22.8)
SiPM 19022  (-209.925,349.875,-22.8)
SiPM 19023  (-209.925,365.425,-22.8)
SiPM 19024  (-194.375,256.575,-22.8)
SiPM 19025  (-194.375,272.125,-22.8)
SiPM 19026  (-194.375,287.675,-22.8)
SiPM 19027  (-194.375,303.225,-22.8)
SiPM 19028  (-194.375,318.775,-22.8)
SiPM 19029  (-194.375,334.325,-22.8)
SiPM 19030  (-194.375,349.875,-22.8)
SiPM 19031  (-194.375,365.425,-22.8)
SiPM 19032  (-178.825,256.575,-22.8)
SiPM 19033  (-178.825,272.125,-22.8)
SiPM 19034  (-178.825,287.675,-22.8)
SiPM 19035  (-178.825,303.225,-22.8)
SiPM 19036  (-178.825,318.775,-22.8)
SiPM 19037  (-178.825,334.325,-22.8)
SiPM 19038  (-178.825,349.875,-22.8)
SiPM 19039  (-178.825,365.425,-22.8)
SiPM 19040  (-163.275,256.575,-22.8)
SiPM 19041  (-163.275,272.125,-22.8)
SiPM 19042  (-163.275,287.675,-22.8)
SiPM 19043  (-163.275,303.225,-22.8)
SiPM 19044  (-163.275,318.775,-22.8)
SiPM 19045  (-163.275,334.325,-22.8)
SiPM 19046  (-163.275,349.875,-22.8)
SiPM 19047  (-163.275,365.425,-22.8)
SiPM 19048  (-147.725,256.575,-22.8)
SiPM 19049  (-147.725,272.125,-22.8)
SiPM 19050  (-147.725,287.675,-22.8)
SiPM 19051  (-147.725,303.225,-22.8)
SiPM 19052  (-147.725,318.775,-22.8)
SiPM 19053  (-147.725,334.325,-22.8)
SiPM 19054  (-147.725,349.875,-22.8)
SiPM 19055  (-147.725,365.425,-22.8)
SiPM 19056  (-132.175,256.575,-22.8)
SiPM 19057  (-132.175,272.125,-22.8)
SiPM 19058  (-132.175,287.675,-22.8)
SiPM 19059  (-132.175,303.225,-22.8)
SiPM 19060  (-132.175,318.775,-22.8)
SiPM 19061  (-132.175,334.325,-22.8)
SiPM 19062  (-132.175,349.875,-22.8)
SiPM 19063  (-132.175,365.425,-22.8)
SiPM 20000  (-241.025,380.975,-22.8)
SiPM 20001  (-241.025,396.525,-22.8)
SiPM 20002  (-241.025,412.075,-22.8)
SiPM 20003  (-241.025,427.625,-22.8)
SiPM 20004  (-241.025,443.175,-22.8)
SiPM 20005  (-241.025,458.725,-22.8)
SiPM 20006  (-241.025,474.275,-22.8)
SiPM 20007  (-241.025,489.825,-22.8)
SiPM 20008  (-225.475,380.975,-22.8)
SiPM 20009  (-225.475,396.525,-22.8)
SiPM 20010  (-225.475,412.075,-22.8)
SiPM 20011  (-225.475,427.625,-22.8)
SiPM 20012  (-225.475,443.175,-22.8)
SiPM 20013  (-225.475,458.725,-22.8)
SiPM 20014  (-225.475,474.275,-22.8)
SiPM 20015  (-225.475,489.825,-22.8)
SiPM 20016  (-209.925,380.975,-22.8)
SiPM 20017  (-209.925,396.525,-22.8)
SiPM 20018  (-209.925,412.075,-22.8)
SiPM 20019  (-209.925,427.625,-22.8)
SiPM 20020  (-209.925,443.175,-22.8)
SiPM 20021  (-209.925,458.725,-22.8)
SiPM 20022  (-209.925,474.275,-22.8)
SiPM 20023  (-209.925,489.825,-22.8)
SiPM 20024  (-194.375,380.975,-22.8)
SiPM 20025  (-194.375,396.525,-22.8)
SiPM 20026  (-194.375,412.075,-22.8)
SiPM 20027  (-194.375,427.625,-22.8)
SiPM 20028  (-194.375,443.175,-22.8)
SiPM 20029  (-194.375,458.725,-22.8)
SiPM 20030  (-194.375,474.275,-22.8)
SiPM 20031  (-194.375,489.825,-22.8)
SiPM 20032  (-178.825,380.975,-22.8)
SiPM 20033  (-178.825,396.525,-22.8)
SiPM 20034  (-178.825,412.075,-22.8)
SiPM 20035  (-178.825,427.625,-22.8)
SiPM 20036  (-178.825,443.175,-22.8)
SiPM 20037  (-178.825,458.725,-22.8)
SiPM 20038  (-178.825,474.275,-22.8)
SiPM 20039  (-178.825,489.825,-22.8)
SiPM 20040  (-163.275,380.975,-22.8)
SiPM 20041  (-163.275,396.525,-22.8)
SiPM 20042  (-163.275,412.075,-22.8)
SiPM 20043  (-163.275,427.625,-22.8)
SiPM 20044  (-163.275,443.175,-22.8)
SiPM 20045  (-163.275,458.725,-22.8)
SiPM 20046  (-163.275,474.275,-22.8)
SiPM 20047  (-163.275,489.825,-22.8)
SiPM 20048  (-147.725,380.975,-22.8)
SiPM 20049  (-147.725,396.525,-22.8)
SiPM 20050  (-147.725,412.075,-22.8)
SiPM 20051  (-147.725,427.625,-22.8)
SiPM 20052  (-147.725,443.175,-22.8)
SiPM 20053  (-147.725,458.725,-22.8)
SiPM 20054  (-147.725,474.275,-22.8)
SiPM 20055  (-147.725,489.825,-22.8)
SiPM 20056  (-132.175,380.975,-22.8)
SiPM 20057  (-132.175,396.525,-22.8)
SiPM 20058  (-132.175,412.075,-22.8)
SiPM 20059  (-132.175,427.625,-22.8)
SiPM 20060  (-132.175,443.175,-22.8)
SiPM 20061  (-132.175,458.725,-22.8)
SiPM 20062  (-132.175,474.275,-22.8)
SiPM 20063  (-132.175,489.825,-22.8)
SiPM 21000  (-116.625,-489.825,-22.8)
SiPM 21001  (-116.625,-474.275,-22.8)
SiPM 21002  (-116.625,-458.725,-22.8)
SiPM 21003  (-116.625,-443.175,-22.8)
SiPM 21004  (-116.625,-427.625,-22.8)
SiPM 21005  (-116.625,-412.075,-22.8)
SiPM 21006  (-116.625,-396.525,-22.8)
SiPM 21007  (-116.625,-380.975,-22.8)
SiPM 21008  (-101.075,-489.825,-22.8)
SiPM 21009  (-101.075,-474.275,-22.8)
SiPM 21010  (-101.075,-458.725,-22.8)
SiPM 21011  (-101.075,-443.175,-22.8)
SiPM 21012  (-101.075,-427.625,-22.8)
SiPM 21013  (-101.075,-412.075,-22.8)
SiPM 21014  (-101.075,-396.525,-22.8)
SiPM 21015  (-101.075,-380.975,-22.8)
SiPM 21016  (-85.525,-489.825,-22.8)
SiPM 21017  (-85.525,-474.275,-22.8)
SiPM 21018  (-85.525,-458.725,-22.8)
SiPM 21019  (-85.525,-443.175,-22.8)
SiPM 21020  (-85.525,-427.625,-22.8)
SiPM 21021  (-85.525,-412.075,-22.8)
SiPM 21022  (-85.525,-396.525,-22.8)
SiPM 21023  (-85.525,-380.975,-22.8)
SiPM 21024  (-69.975,-489.825,-22.8)
SiPM 21025  (-69.975,-474.275,-22.8)
SiPM 21026  (-69.975,-458.725,-22.8)
SiPM 21027  (-69.975,-443.175,-22.8)
SiPM 21028  (-69.975,-427.625,-22.8)
SiPM 21029  (-69.975,-412.075,-22.8)
SiPM 21030  (-69.975,-396.525,-22.8)
SiPM 21031  (-69.975,-380.975,-22.8)
SiPM 21032  (-54.425,-489.825,-22.8)
SiPM 21033  (-54.425,-474.275,-22.8)
SiPM 21034  (-54.425,-458.725,-22.8)
SiPM 21035  (-54.425,-443.175,-22.8)
SiPM 21036  (-54.425,-427.625,-22.8)
SiPM 21037  (-54.425,-412.075,-22.8)
SiPM 21038  (-54.425,-396.525,-22.8)
SiPM 21039  (-54.425,-380.975,-22.8)
SiPM 21040  (-38.875,-489.825,-22.8)
SiPM 21041  (-38.875,-474.275,-22.8)
SiPM 21042  (-38.875,-458.725,-22.8)
SiPM 21043  (-38.875,-443.175,-22.8)
SiPM 21044  (-38.875,-427.625,-22.8)
SiPM 21045  (-38.875,-412.075,-22.8)
SiPM 21046  (-38.875,-396.525,-22.8)
SiPM 21047  (-38.875,-380.975,-22.8)
SiPM 21048  (-23.325,-489.825,-22.8)
SiPM 21049  (-23.325,-474.275,-22.8)
SiPM 21050  (-23.325,-458.725,-22.8)
SiPM 21051  (-23.325,-443.175,-22.8)
SiPM 21052  (-23.325,-427.625,-22.8)
SiPM 21053  (-23.325,-412.075,-22.8)
SiPM 21054  (-23.325,-396.525,-22.8)
SiPM 21055  (-23.325,-380.975,-22.8)
SiPM 21056  (-7.775,-489.825,-22.8)
SiPM 21057  (-7.775,-474.275,-22.8)
SiPM 21058  (-7.775,-458.725,-22.8)
SiPM 21059  (-7.775,-443.175,-22.8)
SiPM 21060  (-7.775,-427.625,-22.8)
SiPM 21061  (-7.775,-412.075,-22.8)
SiPM 21062  (-7.775,-396.525,-22.8)
SiPM 21063  (-7.775,-380.975,-22.8)
SiPM 22000  (-116.625,-365.425,-22.8)
SiPM 22001  (-116.625,-349.875,-22.8)
SiPM 22002  (-116.625,-334.325,-22.8)
SiPM 22003  (-116.625,-318.775,-22.8)
SiPM 22004  (-116.625,-303.225,-22.8)
SiPM 22005  (-116.625,-287.675,-22.8)
SiPM 22006  (-116.625,-272.125,-22.8)
SiPM 22007  (-116.625,-256.575,-22.8)
SiPM 22008  (-101.075,-365.425,-22.8)
SiPM 22009  (-101.075,-349.875,-22.8)
SiPM 22010  (-101.075,-334.325,-22.8)
SiPM 22011  (-101.075,-318.775,-22.8)
SiPM 22012  (-101.075,-303.225,-22.8)
SiPM 22013  (-101.075,-287.675,-22.8)
SiPM 22014  (-101.075,-272.125,-22.8)
SiPM 22015  (-101.075,-256.575,-22.8)
SiPM 22016  (-85.525,-365.425,-22.8)
SiPM 22017  (-85.525,-349.875,-22.8)
SiPM 22018  (-85.525,-334.325,-22.8)
SiPM 22019  (-85.525,-318.775,-22.8)
SiPM 22020  (-85.525,-303.225,-22.8)
SiPM 22021  (-85.525,-287.675,-22.8)
SiPM 22022  (-85.525,-272.125,-22.8)
SiPM 22023  (-85.525,-256.575,-22.8)
SiPM 22024  (-69.975,-365.425,-22.8)
SiPM 22025  (-69.975,-349.875,-22.8)
SiPM 22026  (-69.975,-334.325,-22.8)
SiPM 22027  (-69.975,-318.775,-22.8)
SiPM 22028  (-69.975,-303.225,-22.8)
SiPM 22029  (-69.975,-287.675,-22.8)
SiPM 22030  (-69.975,-272.125,-22.8)
SiPM 22031  (-69.975,-256.575,-22.8)
SiPM 22032  (-54.425,-365.425,-22.8)
SiPM 22033  (-54.425,-349.875,-22.8)
SiPM 22034  (-54.425,-334.325,-22.8)
SiPM 22035  (-54.425,-318.775,-22.8)
SiPM 22036  (-54.425,-303.225,-22.8)
SiPM 22037  (-54.425,-287.675,-22.8)
SiPM 22038  (-54.425,-272.125,-22.8)
SiPM 22039  (-54.425,-256.575,-22.8)
SiPM 22040  (-38.875,-365.425,-22.8)
SiPM 22041  (-38.875,-349.875,-22.8)
SiPM 22042  (-38.875,-334.325,-22.8)
SiPM 22043  (-38.875,-318.775,-22.8)
SiPM 22044  (-38.875,-303.225,-22.8)
SiPM 22045  (-38.875,-287.675,-22.8)
SiPM 22046  (-38.875,-272.125,-22.8)
SiPM 22047  (-38.875,-256.575,-22.8)
SiPM 22048  (-23.325,-365.425,-22.8)
SiPM 22049  (-23.325,-349.875,-22.8)
SiPM 22050  (-23.325,-334.325,-22.8)
SiPM 22051  (-23.325,-318.775,-22.8)
SiPM 22052  (-23.325,-303.225,-22.8)
SiPM 22053  (-23.325,-287.675,-22.8)
SiPM 22054  (-23.325,-272.125,-22.8)
SiPM 22055  (-23.325,-256.575,-22.8)
SiPM 22056  (-7.775,-365.425,-22.8)
SiPM 22057  (-7.775,-349.875,-22.8)
SiPM 22058  (-7.775,-334.325,-22.8)
SiPM 22059  (-7.775,-318.775,-22.8)
SiPM 22060  (-7.775,-303.225,-22.8)
SiPM 22061  (-7.775,-287.675,-22.8)
SiPM 22062  (-7.775,-272.125,-22.8)
SiPM 22063  (-7.775,-256.575,-22.8)
SiPM 23000  (-116.625,-241.025,-22.8)
SiPM 23001  (-116.625,-225.475,-22.8)
SiPM 23002  (-116.625,-209.925,-22.8)
SiPM 23003  (-116.625,-194.375,-22.8)
SiPM 23004  (-116.625,-178.825,-22.8)
SiPM 23005  (-116.625,-163.275,-22.8)
SiPM 23006  (-116.625,-147.725,-22.8)
SiPM 23007  (-116.625,-132.175,-22.8)
SiPM 23008  (-101.075,-241.025,-22.8)
SiPM 23009  (-101.075,-225.475,-22.8)
SiPM 23010  (-101.075,-209.925,-22.8)
SiPM 23011  (-101.075,-194.375,-22.8)
SiPM 23012  (-101.075,-178.825,-22.8)
SiPM 23013  (-101.075,-163.275,-22.8)
SiPM 23014  (-101.075,-147.725,-22.8)
SiPM 23015  (-101.075,-132.175,-22.8)
SiPM 23016  (-85.525,-241.025,-22.8)
SiPM 23017  (-85.525,-225.475,-22.8)
SiPM 23018  (-85.525,-209.925,-22.8)
SiPM 23019  (-85.525,-194.375,-22.8)
SiPM 23020  (-85.525,-178.825,-22.8)
SiPM 23021  (-85.525,-163.275,-22.8)
SiPM 23022  (-85.525,-147.725,-22.8)
SiPM 23023  (-85.525,-132.175,-22.8)
SiPM 23024  (-69.975,-241.025,-22.8)
SiPM 23025  (-69.975,-225.475,-22.8)
SiPM 23026  (-69.975,-209.925,-22.8)
SiPM 23027  (-69.975,-194.375,-22.8)
SiPM 23028  (-69.975,-178.825,-22.8)
SiPM 23029  (-69.975,-163.275,-22.8)
SiPM 23030  (-69.975,-147.725,-22.8)
SiPM 23031  (-69.975,-132.175,-22.8)
SiPM 23032  (-54.425,-241.025,-22.8)
SiPM 23033  (-54.425,-225.475,-22.8)
SiPM 23034  (-54.425,-209.925,-22.8)
SiPM 23035  (-54.425,-194.375,-22.8)
SiPM 23036  (-54.425,-178.825,-22.8)
SiPM 23037  (-54.425,-163.275,-22.8)
SiPM 23038  (-54.425,-147.725,-22.8)
SiPM 23039  (-54.425,-132.175,-22.8)
SiPM 23040  (-38.875,-241.025,-22.8)
SiPM 23041  (-38.875,-225.475,-22.8)
SiPM 23042  (-38.875,-209.925,-22.8)
SiPM 23043  (-38.875,-194.375,-22.8)
SiPM 23044  (-38.875,-178.825,-22.8)
SiPM 23045  (-38.875,-163.275,-22.8)
SiPM 23046  (-38.875,-147.725,-22.8)
SiPM 23047  (-38.875,-132.175,-22.8)
SiPM 23048  (-23.325,-241.025,-22.8)
SiPM 23049  (-23.325,-225.475,-22.8)
SiPM 23050  (-23.325,-209.925,-22.8)
SiPM 23051  (-23.325,-194.375,-22.8)
SiPM 23052  (-23.325,-178.825,-22.8)
SiPM 23053  (-23.325,-163.275,-22.8)
SiPM 23054  (-23.325,-147.725,-22.8)
SiPM 23055  (-23.325,-132.175,-22.8)
SiPM 23056  (-7.775,-241.025,-22.8)
SiPM 23057  (-7.775,-225.475,-22.8)
SiPM 23058  (-7.775,-209.925,-22.8)
SiPM 23059  (-7.775,-194.375,-22.8)
SiPM 23060  (-7.775,-178.825,-22.8)
SiPM 23061  (-7.775,-163.275,-22.8)
SiPM 23062  (-7.775,-147.725,-22.8)
SiPM 23063  (-7.775,-132.175,-22.8)
SiPM 24000  (-116.625,-116.625,-22.8)
SiPM 24001  (-116.625,-101.075,-22.8)
SiPM 24002  (-116.625,-85.525,-22.8)
SiPM 24003  (-116.625,-69.975,-22.8)
SiPM 24004  (-116.625,-54.425,-22.8)
SiPM 24005  (-116.625,-38.875,-22.8)
SiPM 24006  (-116.625,-23.325,-22.8)
SiPM 24007  (-116.625,-7.775,-22.8)
SiPM 24008  (-101.075,-116.625,-22.8)
SiPM 24009  (-101.075,-101.075,-22.8)
SiPM 24010  (-101.075,-85.525,-22.8)
SiPM 24011  (-101.075,-69.975,-22.8)
SiPM 24012  (-101.075,-54.425,-22.8)
SiPM 24013  (-101.075,-38.875,-22.8)
SiPM 24014  (-101.075,-23.325,-22.8)
SiPM 24015  (-101.075,-7.775,-22.8)
SiPM 24016  (-85.525,-116.625,-22.8)
SiPM 24017  (-85.525,-101.075,-22.8)
SiPM 24018  (-85.525,-85.525,-22.8)
SiPM 24019  (-85.525,-69.975,-22.8)
SiPM 24020  (-85.525,-54.425,-22.8)
SiPM 24021  (-85.525,-38.875,-22.8)
SiPM 24022  (-85.525,-23.325,-22.8)
SiPM 24023  (-85.525,-7.775,-22.8)
SiPM 24024  (-69.975,-116.625,-22.8)
SiPM 24025  (-69.975,-101.075,-22.8)
SiPM 24026  (-69.975,-85.525,-22.8)
SiPM 24027  (-69.975,-69.975,-22.8)
SiPM 24028  (-69.975,-54.425,-22.8)
SiPM 24029  (-69.975,-38.875,-22.8)
SiPM 24030  (-69.975,-23.325,-22.8)
SiPM 24031  (-69.975,-7.775,-22.8)
SiPM 24032  (-54.425,-116.625,-22.8)
SiPM 24033  (-54.425,-101.075,-22.8)
SiPM 24034  (-54.425,-85.525,-22.8)
SiPM 24035  (-54.425,-69.975,-22.8)
SiPM 24036  (-54.425,-54.425,-22.8)
SiPM 24037  (-54.425,-38.875,-22.8)
SiPM 24038  (-54.425,-23.325,-22.8)
SiPM 24039  (-54.425,-7.775,-22.8)
SiPM 24040  (-38.875,-116.625,-22.8)
SiPM 24041  (-38.875,-101.075,-22.8)
SiPM 24042  (-38.875,-85.525,-22.8)
SiPM 24043  (-38.875,-69.975,-22.8)
SiPM 24044  (-38.875,-54.425,-22.8)
SiPM 24045  (-38.875,-38.875,-22.8)
SiPM 24046  (-38.875,-23.325,-22.8)
SiPM 24047  (-38.875,-7.775,-22.8)
SiPM 24048  (-23.325,-116.625,-22.8)
SiPM 24049  (-23.325,-101.075,-22.8)
SiPM 24050  (-23.325,-85.525,-22.8)
SiPM 24051  (-23.325,-69.975,-22.8)
SiPM 24052  (-23.325,-54.425,-22.8)
SiPM 24053  (-23.325,-38.875,-22.8)
SiPM 24054  (-23.325,-23.325,-22.8)
SiPM 24055  (-23.325,-7.775,-22.8)
SiPM 24056  (-7.775,-116.625,-22.8)
SiPM 24057  (-7.775,-101.075,-22.8)
SiPM 24058  (-7.775,-85.525,-22.8)
SiPM 24059  (-7.775,-69.975,-22.8)
SiPM 24060  (-7.775,-54.425,-22.8)
SiPM 24061  (-7.775,-38.875,-22.8)
SiPM 24062  (-7.775,-23.325,-22.8)
SiPM 24063  (-7.775,-7.775,-22.8)
SiPM 25000  (-116.625,7.775,-22.8)
SiPM 25001  (-116.625,23.325,-22.8)
SiPM 25002  (-116.625,38.875,-22.8)
SiPM 25003  (-116.625,54.425,-22.8)
SiPM 25004  (-116.625,69.975,-22.8)
SiPM 25005  (-116.625,85.525,-22.8)
SiPM 25006  (-116.625,101.075,-22.8)
SiPM 25007  (-116.625,116.625,-22.8)
SiPM 25008  (-101.075,7.775,-22.8)
SiPM 25009  (-101.075,23.325,-22.8)
SiPM 25010  (-101.075,38.875,-22.8)
SiPM 25011  (-101.075,54.425,-22.8)
SiPM 25012  (-101.075,69.975,-22.8)
SiPM 25013  (-101.075,85.525,-22.8)
SiPM 25014  (-101.075,101.075,-22.8)
SiPM 25015  (-101.075,116.625,-22.8)
SiPM 25016  (-85.525,7.775,-22.8)
SiPM 25017  (-85.525,23.325,-22.8)
SiPM 25018  (-85.525,38.875,-22.8)
SiPM 25019  (-85.525,54.425,-22.8)
SiPM 25020  (-85.525,69.975,-22.8)
SiPM 25021  (-85.525,85.525,-22.8)
SiPM 25022  (-85.525,101.075,-22.8)
SiPM 25023  (-85.525,116.625,-22.8)
SiPM 25024  (-69.975,7.775,-22.8)
SiPM 25025  (-69.975,23.325,-22.8)
SiPM 25026  (-69.975,38.875,-22.8)
SiPM 25027  (-69.975,54.425,-22.8)
SiPM 25028  (-69.975,69.975,-22.8)
SiPM 25029  (-69.975,85.525,-22.8)
SiPM 25030  (-69.975,101.075,-22.8)
SiPM 25031  (-69.975,116.625,-22.8)
SiPM 25032  (-54.425,7.775,-22.8)
SiPM 25033  (-54.425,23.325,-22.8)
SiPM 25034  (-54.425,38.875,-22.8)
SiPM 25035  (-54.425,54.425,-22.8)
SiPM 25036  (-54.425,69.975,-22.8)
SiPM 25037  (-54.425,85.525,-22.8)
SiPM 25038  (-54.425,101.075,-22.8)
SiPM 25039  (-54.425,116.625,-22.8)
SiPM 25040  (-38.875,7.775,-22.8)
SiPM 25041  (-38.875,23.325,-22.8)
SiPM 25042  (-38.875,38.875,-22.8)
SiPM 25043  (-38.875,54.425,-22.8)
SiPM 25044  (-38.875,69.975,-22.8)
SiPM 25045  (-38.875,85.525,-22.8)
SiPM 25046  (-38.875,101.075,-22.8)
SiPM 25047  (-38.875,116.625,-22.8)
SiPM 25048  (-23.325,7.775,-22.8)
SiPM 25049  (-23.325,23.325,-22.8)
SiPM 25050  (-23.325,38.875,-22.8)
SiPM 25051  (-23.325,54.425,-22.8)
SiPM 25052  (-23.325,69.975,-22.8)
SiPM 25053  (-23.325,85.525,-22.8)
SiPM 25054  (-23.325,101.075,-22.8)
SiPM 25055  (-23.325,116.625,-22.8)
SiPM 25056  (-7.775,7.775,-22.8)
SiPM 25057  (-7.775,23.325,-22.8)
SiPM 25058  (-7.775,38.875,-22.8)
SiPM 25059  (-7.775,54.425,-22.8)
SiPM 25060  (-7.775,69.975,-22.8)
SiPM 25061  (-7.775,85.525,-22.8)
SiPM 25062  (-7.775,101.075,-22.8)
SiPM 25063  (-7.775,116.625,-22.8)
SiPM 26000  (-116.625,132.175,-22.8)
SiPM 26001  (-116.625,147.725,-22.8)
SiPM 26002  (-116.625,163.275,-22.8)
SiPM 26003  (-116.625,178.825,-22.8)
SiPM 26004  (-116.625,194.375,-22.8)
SiPM 26005  (-116.625,209.925,-22.8)
SiPM 26006  (-116.625,225.475,-22.8)
SiPM 26007  (-116.625,241.025,-22.8)
SiPM 26008  (-101.075,132.175,-22.8)
SiPM 26009  (-101.075,147.725,-22.8)
SiPM 26010  (-101.075,163.275,-22.8)
SiPM 26011  (-101.075,178.825,-22.8)
SiPM 26012  (-101.075,194.375,-22.8)
SiPM 26013  (-101.075,209.925,-22.8)
SiPM 26014  (-101.075,225.475,-22.8)
SiPM 26015  (-101.075,241.025,-22.8)
SiPM 26016  (-85.525,132.175,-22.8)
SiPM 26017  (-85.525,147.725,-22.8)
SiPM 26018  (-85.525,163.275,-22.8)
SiPM 26019  (-85.525,178.825,-22.8)
SiPM 26020  (-85.525,194.375,-22.8)
SiPM 26021  (-85.525,209.925,-22.8)
SiPM 26022  (-85.525,225.475,-22.8)
SiPM 26023  (-85.525,241.025,-22.8)
SiPM 26024  (-69.975,132.175,-22.8)
SiPM 26025  (-69.975,147.725,-22.8)
SiPM 26026  (-69.975,163.275,-22.8)
SiPM 26027  (-69.975,178.825,-22.8)
SiPM 26028  (-69.975,194.375,-22.8)
SiPM 26029  (-69.975,209.925,-22.8)
SiPM 26030  (-69.975,225.475,-22.8)
SiPM 26031  (-69.975,241.025,-22.8)
SiPM 26032  (-54.425,132.175,-22.8)
SiPM 26033  (-54.425,147.725,-22.8)
SiPM 26034  (-54.425,163.275,-22.8)
SiPM 26035  (-54.425,178.825,-22.8)
SiPM 26036  (-54.425,194.375,-22.8)
SiPM 26037  (-54.425,209.925,-22.8)
SiPM 26038  (-54.425,225.475,-22.8)
SiPM 26039  (-54.425,241.025,-22.8)
SiPM 26040  (-38.875,132.175,-22.8)
SiPM 26041  (-38.875,147.725,-22.8)
SiPM 26042  (-38.875,163.275,-22.8)
SiPM 26043  (-38.875,178.825,-22.8)
SiPM 26044  (-38.875,194.375,-22.8)
SiPM 26045  (-38.875,209.925,-22.8)
SiPM 26046  (-38.875,225.475,-22.8)
SiPM 26047  (-38.875,241.025,-22.8)
SiPM 26048  (-23.325,132.175,-22.8)
SiPM 26049  (-23.325,147.725,-22.8)
SiPM 26050  (-23.325,163.275,-22.8)
SiPM 26051  (-23.325,178.825,-22.8)
SiPM 26052  (-23.325,194.375,-22.8)
SiPM 26053  (-23.325,209.925,-22.8)
SiPM 26054  (-23.325,225.475,-22.8)
SiPM 26055  (-23.325,241.025,-22.8)
SiPM 26056  (-7.775,132.175,-22.8)
SiPM 26057  (-7.775,147.725,-22.8)
SiPM 26058  (-7.775,163.275,-22.8)
SiPM 26059  (-7.775,178.825,-22.8)
SiPM 26060  (-7.775,194.375,-22.8)
SiPM 26061  (-7.775,209.925,-22.8)
